2	13252943	13252994	+	AT2TE58125	ATHPOGO	DNA/Pogo
2	5737913	5739437	-	AT2TE23245	ATREP3	RC/Helitron
2	10469081	10469136	+	AT2TE44920	ATREP15	RC/Helitron
2	2954784	2954993	+	AT2TE12860	ATENSPM4	DNA/En-Spm
2	14052027	14052178	-	AT2TE62060	ATREP1	RC/Helitron
2	10629429	10629638	+	AT2TE45550	HELITRONY3	RC/Helitron
2	3143093	3144613	-	AT2TE13585	ATHILA4B_LTR	LTR/Gypsy
2	1575846	1576025	+	AT2TE07240	ATREP4	RC/Helitron
2	18538349	18538556	-	AT2TE84130	HELITRONY3	RC/Helitron
2	5758623	5761055	-	AT2TE23385	ATREP11	RC/Helitron
2	18398702	18398912	+	AT2TE83440	HELITRONY3A	RC/Helitron
2	6217073	6217198	-	AT2TE25315	ARNOLD1	DNA/MuDR
2	4050152	4059366	+	AT2TE17145	ATCOPIA42	LTR/Copia
2	4676313	4677891	-	AT2TE19435	ATHILA5	LTR/Gypsy
2	226854	227064	+	AT2TE00900	DT1	DNA/Mariner
2	1368850	1370370	+	AT2TE06245	ATREP4	RC/Helitron
2	4850643	4852159	-	AT2TE20095	ATHILA4	LTR/Gypsy
2	2911446	2911497	-	AT2TE12690	ATREP11	RC/Helitron
2	4593321	4593530	-	AT2TE19045	HELITRON3	RC/Helitron
2	4082778	4082814	-	AT2TE17260	HELITRONY1B	RC/Helitron
2	2985784	2987306	+	AT2TE13025	HELITRON2	RC/Helitron
2	3454198	3454406	+	AT2TE15030	ENDOVIR1	LTR/Copia
2	4558526	4566131	-	AT2TE18980	ATGP1	LTR/Gypsy
2	5291557	5291763	+	AT2TE21580	ATGP10	LTR/Gypsy
2	10637422	10637467	-	AT2TE45600	ATREP3	RC/Helitron
2	4143440	4143644	-	AT2TE17510	RathE2_cons	RathE2_cons
2	9468320	9468352	-	AT2TE40260	ATREP10B	RC/Helitron
2	5119428	5120962	-	AT2TE21010	ARNOLDY2	DNA/MuDR
2	5906005	5906209	-	AT2TE24050	ATMU1	DNA/MuDR
2	1078822	1079016	+	AT2TE04840	ATLINE1A	LINE/L1
2	6690900	6692436	-	AT2TE27335	ATDNA2T9C	DNA/MuDR
2	10628094	10628298	-	AT2TE45540	VANDAL8	DNA/MuDR
2	6678408	6680828	-	AT2TE27270	ATREP5	RC/Helitron
2	3558188	3559719	-	AT2TE15520	ATHILA4B_LTR	LTR/Gypsy
2	1982479	1982683	-	AT2TE09135	HELITRON2	RC/Helitron
2	9277132	9277339	+	AT2TE39330	DT1	DNA/Mariner
2	9796485	9798016	+	AT2TE41850	ARNOLDY2	DNA/MuDR
2	1410523	1410600	-	AT2TE06455	ATREP10B	RC/Helitron
2	5171552	5171760	+	AT2TE21210	HELITRONY1B	RC/Helitron
2	4609335	4609541	-	AT2TE19085	VANDAL5	DNA/MuDR
2	4485818	4486024	-	AT2TE18810	ATREP14	RC/Helitron
2	1174274	1174479	-	AT2TE05305	ATREP1	RC/Helitron
2	3010237	3012123	+	AT2TE13115	VANDAL12	DNA/MuDR
2	12876125	12877655	-	AT2TE56340	ATREP4	RC/Helitron
2	888777	888895	-	AT2TE03975	HELITRONY1B	RC/Helitron
2	9983253	9983460	+	AT2TE42730	ATLINE1_4	LINE/L1
2	5056789	5056994	-	AT2TE20805	ATMU10	DNA/MuDR
2	3798604	3798774	-	AT2TE16330	ATENSPM11	DNA/En-Spm
2	1371865	1372073	-	AT2TE06260	BRODYAGA2	DNA/MuDR
2	2114698	2114875	-	AT2TE09645	ATENSPM7	DNA/En-Spm
2	9761446	9761658	-	AT2TE41690	ARNOLDY2	DNA/MuDR
2	3512974	3513188	+	AT2TE15320	ATCOPIA58	LTR/Copia
2	717050	717156	-	AT2TE03110	ATREP4	RC/Helitron
2	16340933	16348707	-	AT2TE73320	ATREP3	RC/Helitron
2	254128	254204	+	AT2TE01025	ATSINE4	SINE
2	768259	768473	+	AT2TE03375	ATREP11	RC/Helitron
2	7370329	7370543	+	AT2TE30150	ATREP3	RC/Helitron
2	3213482	3213696	+	AT2TE13905	HELITRONY1E	RC/Helitron
2	4773850	4775331	-	AT2TE19825	ATHILA4C	LTR/Gypsy
2	4598865	4609295	-	AT2TE19070	VANDAL5	DNA/MuDR
2	12475703	12475916	-	AT2TE54470	ATDNA12T3_2	DNA
2	4430631	4430799	-	AT2TE18590	VANDAL4	DNA/MuDR
2	6295972	6296046	+	AT2TE25680	ATHATN10	DNA/HAT
2	7056777	7056994	+	AT2TE28710	BRODYAGA2	DNA/MuDR
2	16574501	16574718	+	AT2TE74470	ATREP4	RC/Helitron
2	4417170	4418648	-	AT2TE18500	ATCOPIA16	LTR/Copia
2	10081863	10083344	+	AT2TE43150	ATREP3	RC/Helitron
2	17417947	17419429	-	AT2TE78600	ATLINE1A	LINE/L1
2	9892447	9892547	+	AT2TE42330	HELITRONY3	RC/Helitron
2	6645494	6646976	+	AT2TE27085	ATREP3	RC/Helitron
2	7916799	7916844	-	AT2TE32810	ATREP3	RC/Helitron
2	3512231	3512447	+	AT2TE15310	TNAT1A	DNA
2	1385882	1385950	-	AT2TE06365	ATREP3	RC/Helitron
2	152016	152232	+	AT2TE00535	ATMU1	DNA/MuDR
2	753052	753260	-	AT2TE03285	ATGP9B	LTR/Gypsy
2	10931032	10931246	+	AT2TE47020	ARNOLDY1	DNA/MuDR
2	12030432	12031917	+	AT2TE52395	ATREP15	RC/Helitron
2	5534495	5534704	-	AT2TE22355	ATLINE1A	LINE/L1
2	5119170	5119427	-	AT2TE21005	ARNOLDY2	DNA/MuDR
2	2492018	2494444	+	AT2TE11340	ATHILA6A	LTR/Gypsy
2	5170020	5171528	-	AT2TE21200	ATREP15	RC/Helitron
2	17095130	17095512	+	AT2TE77015	ATGP9B	LTR/Gypsy
2	4379829	4381342	+	AT2TE18400	ATHILA3	LTR/Gypsy
2	4065716	4067227	-	AT2TE17170	ATCOPIA95	LTR/Copia
2	10945432	10945641	-	AT2TE47100	HELITRONY3	RC/Helitron
2	4568067	4568090	+	AT2TE18990	ATREP10D	RC/Helitron
2	8202938	8203148	-	AT2TE34125	ATMU2	DNA/MuDR
2	2479446	2480950	+	AT2TE11300	ATLINE1_6	LINE/L1
2	1716643	1716853	-	AT2TE07970	ATDNATA1	DNA/Mariner
2	11041547	11041585	-	AT2TE47595	ATDNA2T9C	DNA/MuDR
2	3092730	3092770	-	AT2TE13405	ATDNAI27T9C	DNA/MuDR
2	7005164	7005375	-	AT2TE28550	HELITRONY3A	RC/Helitron
2	4082606	4082777	+	AT2TE17255	ATDNA2T9C	DNA/MuDR
2	4967928	4969477	-	AT2TE20395	TA11	LINE/L1
2	934043	934254	-	AT2TE04160	ATREP17	DNA/MuDR
2	8201962	8202175	+	AT2TE34120	ATMU2	DNA/MuDR
2	2480951	2480970	+	AT2TE11305	ATLINE1_6	LINE/L1
2	2117334	2118833	-	AT2TE09660	HELITRONY1C	RC/Helitron
2	5013129	5013339	-	AT2TE20575	ATHILA4D_LTR	LTR/Gypsy
2	2028133	2028156	-	AT2TE09305	ATREP10B	RC/Helitron
2	13906366	13908806	-	AT2TE61325	ATREP3	RC/Helitron
2	6133922	6134198	+	AT2TE24950	ATLINE2	LINE/L1
2	2342084	2342287	-	AT2TE10800	ATREP11	RC/Helitron
2	4668455	4668660	+	AT2TE19390	ATREP15	RC/Helitron
2	1829436	1829456	-	AT2TE08380	ATLINE1_6	LINE/L1
2	3586373	3594041	-	AT2TE15655	VANDAL17	DNA/MuDR
2	3676270	3680275	-	AT2TE15995	ATHILA4C	LTR/Gypsy
2	5453644	5453840	-	AT2TE22080	ATENSPM9	DNA/En-Spm
2	1607837	1609415	-	AT2TE07425	ATGP5	LTR/Gypsy
2	1887866	1888061	-	AT2TE08675	VANDAL5A	DNA/MuDR
2	4827633	4829199	+	AT2TE20020	ATENSPM2	DNA/En-Spm
2	11011138	11011335	+	AT2TE47445	ATENSPM2	DNA/En-Spm
2	5983828	5984023	-	AT2TE24375	ATIS112A	DNA/Harbinger
2	12144802	12144976	+	AT2TE52905	HELITRONY3	RC/Helitron
2	8516300	8516496	-	AT2TE35630	ATCOPIA26	LTR/Copia
2	9193726	9195279	-	AT2TE38910	ATCOPIA76	LTR/Copia
2	7192297	7192493	-	AT2TE29290	ATENSPM2	DNA/En-Spm
2	4021315	4022871	-	AT2TE17040	HELITRONY1B	RC/Helitron
2	18292355	18292554	+	AT2TE82920	HELITRONY1E	RC/Helitron
2	15221761	15221958	-	AT2TE67780	BRODYAGA1A	DNA/MuDR
2	511832	511913	-	AT2TE02195	ATREP4	RC/Helitron
2	2535983	2536163	-	AT2TE11485	ARNOLD3	DNA/MuDR
2	1545824	1546014	-	AT2TE07120	ATMU3N1	DNA/MuDR
2	11217200	11217399	+	AT2TE48475	SIMPLEGUY1	DNA/Harbinger
2	5426924	5427122	+	AT2TE21980	ATLINE1A	LINE/L1
2	4590886	4592446	-	AT2TE19040	ATREP11	RC/Helitron
2	176784	176982	+	AT2TE00660	BRODYAGA1A	DNA/MuDR
2	5607740	5609302	+	AT2TE22660	ATREP10B	RC/Helitron
2	4155666	4157504	+	AT2TE17580	ATGP10	LTR/Gypsy
2	11750073	11750268	-	AT2TE51070	VANDAL21	DNA/MuDR
2	11285067	11287457	-	AT2TE48795	ATREP3	RC/Helitron
2	10018073	10020460	+	AT2TE42855	ATREP5	RC/Helitron
2	10637468	10639040	+	AT2TE45605	ATREP4	RC/Helitron
2	6221517	6221710	-	AT2TE25350	ATMU3	DNA/MuDR
2	1866065	1866089	-	AT2TE08585	ATREP15	RC/Helitron
2	5387019	5388592	+	AT2TE21815	ATLINE1_4	LINE/L1
2	3200282	3200475	-	AT2TE13825	HELITRON4	RC/Helitron
2	3552889	3554461	-	AT2TE15495	ATENSPM3	DNA/En-Spm
2	5453269	5453327	-	AT2TE22070	ATGP5	LTR/Gypsy
2	12539441	12541817	-	AT2TE54780	ATCOPIA63	LTR/Copia
2	3023065	3023260	+	AT2TE13155	ATDNA2T9C	DNA/MuDR
2	1291616	1293187	+	AT2TE05845	ATREP3	RC/Helitron
2	2121052	2121245	-	AT2TE09680	HELITRON4	RC/Helitron
2	1272287	1272480	-	AT2TE05765	ATLINE1_2	LINE/L1
2	2744283	2744479	+	AT2TE12120	ATLINE1_6	LINE/L1
2	10037354	10037551	+	AT2TE42955	ATREP5	RC/Helitron
2	1297714	1297909	-	AT2TE05875	ATENSPM5	DNA/En-Spm
2	4175505	4183067	+	AT2TE17625	ATHILA6A	LTR/Gypsy
2	7975407	7975458	+	AT2TE33090	ATREP4	RC/Helitron
2	4067714	4067908	-	AT2TE17175	ATCOPIA95	LTR/Copia
2	2691572	2693140	+	AT2TE11955	ATHILA	LTR/Gypsy
2	517195	517420	-	AT2TE02225	ATREP4	RC/Helitron
2	287354	287547	-	AT2TE01170	ATDNA2T9B	DNA/MuDR
2	11376153	11376347	-	AT2TE49200	ATHILA0_I	LTR/Gypsy
2	5098829	5099023	-	AT2TE20950	ATMU2	DNA/MuDR
2	15377135	15377332	-	AT2TE68545	ATREP10D	RC/Helitron
2	9058706	9058903	-	AT2TE38255	LIMPET1	DNA/MuDR
2	2660736	2660935	+	AT2TE11885	ATENSPM1	DNA/En-Spm
2	1638251	1639794	+	AT2TE07555	ATREP10D	RC/Helitron
2	6982181	6982382	-	AT2TE28435	BRODYAGA1	DNA/MuDR
2	18351724	18351925	-	AT2TE83215	ATCOPIA43	LTR/Copia
2	18890618	18890819	-	AT2TE85890	ATHATN3	DNA/HAT
2	2382311	2382673	-	AT2TE10960	ATHILA4	LTR/Gypsy
2	2021016	2022558	-	AT2TE09280	ATLINE1A	LINE/L1
2	4449036	4449656	+	AT2TE18680	HELITRONY3	RC/Helitron
2	4848344	4848498	+	AT2TE20080	ATHILA4C	LTR/Gypsy
2	2138077	2138122	-	AT2TE09750	VANDAL18	DNA/MuDR
2	17483665	17485208	+	AT2TE78930	META1	LTR/Copia
2	1484109	1484259	+	AT2TE06875	ATREP3	RC/Helitron
2	3098017	3107253	+	AT2TE13440	ATHILA5	LTR/Gypsy
2	3213375	3213481	-	AT2TE13900	ATREP3	RC/Helitron
2	6142984	6143023	-	AT2TE24995	ATREP15	RC/Helitron
2	6214710	6214915	+	AT2TE25290	ATREP5	RC/Helitron
2	19235687	19237227	-	AT2TE87610	ARNOLDY1	DNA/MuDR
2	4684653	4687069	+	AT2TE19475	ATENSPM2	DNA/En-Spm
2	1573503	1573617	+	AT2TE07230	HELITRONY1D	RC/Helitron
2	6680829	6683312	+	AT2TE27275	ATREP3	RC/Helitron
2	4687424	4689870	+	AT2TE19485	ATHILA6B	LTR/Gypsy
2	6793302	6793506	+	AT2TE27710	ATHAT1	DNA/HAT
2	5030655	5030857	-	AT2TE20675	ATENSPM5	DNA/En-Spm
2	6524256	6533075	-	AT2TE26680	ATENSPM10	DNA/En-Spm
2	2961090	2961138	-	AT2TE12885	ATCOPIA11	LTR/Copia
2	2593231	2593431	-	AT2TE11655	ATLINE1_4	LINE/L1
2	2494445	2494503	+	AT2TE11345	ATHILA6B	LTR/Gypsy
2	4970347	4970547	-	AT2TE20405	ATLINE1_6	LINE/L1
2	2280055	2282263	+	AT2TE10500	ATLINE1_6	LINE/L1
2	17092869	17093069	+	AT2TE77005	ATGP9B	LTR/Gypsy
2	42129	49796	-	AT2TE00075	ATGP2	LTR/Gypsy
2	715391	716942	-	AT2TE03100	ATREP6	RC/Helitron
2	1777029	1777227	-	AT2TE08190	VANDAL5A	DNA/MuDR
2	2312504	2312702	-	AT2TE10665	ATDNA2T9A	DNA/MuDR
2	3572920	3573118	-	AT2TE15585	ATREP3	RC/Helitron
2	19585630	19585830	+	AT2TE89325	BRODYAGA1A	DNA/MuDR
2	6718379	6719933	+	AT2TE27460	ATLANTYS1	LTR/Gypsy
2	6922410	6922448	+	AT2TE28195	ATREP3	RC/Helitron
2	7813403	7813435	-	AT2TE32310	ATREP3	RC/Helitron
2	1276363	1276580	+	AT2TE05780	BRODYAGA1A	DNA/MuDR
2	3728862	3731260	-	AT2TE16180	ATHILA4C	LTR/Gypsy
2	8939278	8939479	+	AT2TE37680	BRODYAGA1A	DNA/MuDR
2	6046689	6046890	+	AT2TE24615	VANDAL4	DNA/MuDR
2	16875598	16877147	+	AT2TE75960	HELITRONY3	RC/Helitron
2	5657467	5657666	-	AT2TE22855	VANDAL4	DNA/MuDR
2	8150502	8150703	+	AT2TE33885	HELITRONY1D	RC/Helitron
2	5269210	5271410	+	AT2TE21485	ATHILA6B	LTR/Gypsy
2	6444581	6446129	-	AT2TE26310	ATHILA4D_LTR	LTR/Gypsy
2	4265050	4274213	+	AT2TE17975	HELITRONY2	RC/Helitron
2	3517283	3517482	-	AT2TE15340	RathE3_cons	RathE3_cons
2	12505835	12506034	-	AT2TE54625	HELITRONY3	RC/Helitron
2	3192433	3192625	+	AT2TE13795	ATREP4	RC/Helitron
2	11461331	11461532	+	AT2TE49660	ATSINE4	SINE
2	1992559	1992812	-	AT2TE09195	ATMU10	DNA/MuDR
2	5161733	5163010	-	AT2TE21155	ATHILA4	LTR/Gypsy
2	5868711	5868964	-	AT2TE23890	ATCOPIA94	LTR/Copia
2	5011916	5012225	+	AT2TE20555	ATCOPIA58	LTR/Copia
2	642414	642723	+	AT2TE02740	ATDNA2T9C	DNA/MuDR
2	4644472	4645636	+	AT2TE19275	VANDAL8	DNA/MuDR
2	3823960	3825125	+	AT2TE16455	ATHILA4	LTR/Gypsy
2	6271898	6272207	+	AT2TE25555	HELITRONY1A	RC/Helitron
2	6414431	6414738	-	AT2TE26180	ATLINE1A	LINE/L1
2	665356	665420	+	AT2TE02850	HELITRONY1E	RC/Helitron
2	6948414	6948721	-	AT2TE28305	BOMZH2	DNA/MuDR
2	8067561	8068726	-	AT2TE33495	ATREP10D	RC/Helitron
2	8824417	8824727	+	AT2TE37070	ATTIRX1C	DNA
2	11362715	11363023	-	AT2TE49145	DT1	DNA/Mariner
2	6259435	6260598	+	AT2TE25520	ATGP3	LTR/Gypsy
2	10071018	10071326	-	AT2TE43105	ATREP10A	RC/Helitron
2	4027024	4045789	+	AT2TE17095	HELITRONY2	RC/Helitron
2	11561923	11562234	+	AT2TE50150	ATREP3	RC/Helitron
2	9185678	9185740	-	AT2TE38885	ATREP10D	RC/Helitron
2	6084727	6084947	+	AT2TE24755	ATREP4	RC/Helitron
2	2882424	2882730	-	AT2TE12560	ATCOPIA95	LTR/Copia
2	6136292	6139070	+	AT2TE24960	ATLINE2	LINE/L1
2	9344287	9344598	+	AT2TE39660	ATLANTYS1	LTR/Gypsy
2	8420246	8420456	+	AT2TE35110	ATREP11	RC/Helitron
2	17008780	17009940	-	AT2TE76595	ATREP10D	RC/Helitron
2	10306312	10306621	-	AT2TE44120	HELITRONY1B	RC/Helitron
2	6179827	6180959	+	AT2TE25110	ATHILA4	LTR/Gypsy
2	8414489	8414798	-	AT2TE35070	ATTIRX1A	DNA
2	4693802	4694973	+	AT2TE19515	ATHILA	LTR/Gypsy
2	2760050	2760358	+	AT2TE12200	HELITRONY1D	RC/Helitron
2	2119214	2119307	+	AT2TE09670	ATREP4	RC/Helitron
2	5277053	5278229	+	AT2TE21515	ATGP1	LTR/Gypsy
2	1889938	1890242	-	AT2TE08690	ATDNAI27T9A	DNA/MuDR
2	1409368	1409588	+	AT2TE06440	ATREP14	RC/Helitron
2	2590472	2590778	+	AT2TE11630	ATREP10D	RC/Helitron
2	1037743	1038911	-	AT2TE04630	ATREP1	RC/Helitron
2	5458995	5460170	-	AT2TE22120	ATHILA4B_LTR	LTR/Gypsy
2	7529549	7529641	+	AT2TE30960	ARNOLDY1	DNA/MuDR
2	4702801	4706947	+	AT2TE19555	ATCOPIA34	LTR/Copia
2	19433253	19433558	-	AT2TE88570	ATMU7	DNA/MuDR
2	2471485	2472656	-	AT2TE11260	VANDAL5	DNA/MuDR
2	7904254	7904452	+	AT2TE32725	ATSINE4	SINE
2	4211223	4211250	-	AT2TE17760	ATHILA3	LTR/Gypsy
2	13951786	13952092	-	AT2TE61550	ATREP5	RC/Helitron
2	4313219	4313258	+	AT2TE18125	ATMUNX1	DNA/MuDR
2	1462965	1463245	-	AT2TE06775	ATREP19	DNA
2	1902752	1903923	+	AT2TE08765	ATREP10D	RC/Helitron
2	11495112	11495420	+	AT2TE49830	TSCL	LINE?
2	1086754	1086980	-	AT2TE04885	ATREP3	RC/Helitron
2	5406720	5407889	-	AT2TE21880	HELITRONY1C	RC/Helitron
2	5325567	5326737	-	AT2TE21670	ATENSPM6	DNA/En-Spm
2	5713762	5714069	+	AT2TE23130	ATHILA4A	LTR/Gypsy
2	1903924	1903952	+	AT2TE08770	ATREP3	RC/Helitron
2	17583627	17583933	-	AT2TE79400	ATENSPM6	DNA/En-Spm
2	1298992	1300169	+	AT2TE05895	ATHILA4B_LTR	LTR/Gypsy
2	7347477	7347548	-	AT2TE30000	BRODYAGA1A	DNA/MuDR
2	13064197	13064500	-	AT2TE57225	ATREP15	RC/Helitron
2	11206286	11206358	-	AT2TE48415	HELITRONY1E	RC/Helitron
2	3375563	3375878	+	AT2TE14650	ATCOPIA53	LTR/Copia
2	130120	130433	-	AT2TE00440	HELITRONY1D	RC/Helitron
2	8160218	8160531	-	AT2TE33910	ATREP6	RC/Helitron
2	11168782	11168808	+	AT2TE48220	ATREP15	RC/Helitron
2	8060961	8062109	-	AT2TE33465	ATREP8	RC/Helitron
2	10769094	10770246	+	AT2TE46220	ATREP10D	RC/Helitron
2	1523784	1524096	-	AT2TE07005	HELITRON1	RC/Helitron
2	14951520	14951835	+	AT2TE66460	BOMZH2	DNA/MuDR
2	2274203	2280054	+	AT2TE10495	ATCOPIA58	LTR/Copia
2	17277612	17277925	-	AT2TE77910	ATHATN2	DNA/HAT
2	10046936	10047251	+	AT2TE42995	ATLINE1A	LINE/L1
2	2699624	2700772	+	AT2TE11990	ATHILA4C	LTR/Gypsy
2	30318	31444	+	AT2TE00025	ATLANTYS1	LTR/Gypsy
2	4301568	4301882	-	AT2TE18045	ATDNAI27T9A	DNA/MuDR
2	2913292	2913609	+	AT2TE12705	ATREP10D	RC/Helitron
2	2134453	2137255	+	AT2TE09735	ATHAT2	DNA/HAT
2	6852468	6855257	-	AT2TE27905	ATREP5	RC/Helitron
2	19224889	19226034	-	AT2TE87560	ATREP3	RC/Helitron
2	1387044	1387174	+	AT2TE06375	ATREP5	RC/Helitron
2	5189484	5189797	-	AT2TE21290	BRODYAGA1A	DNA/MuDR
2	2593735	2596529	-	AT2TE11665	TA11	LINE/L1
2	11043582	11044727	-	AT2TE47610	ATREP10A	RC/Helitron
2	1142449	1142763	-	AT2TE05170	DT1	DNA/Mariner
2	6179794	6179826	+	AT2TE25105	ATHILA4D_LTR	LTR/Gypsy
2	4996264	4996578	+	AT2TE20455	HELITRON1	RC/Helitron
2	3531975	3532287	-	AT2TE15400	ATHILA4B_LTR	LTR/Gypsy
2	2358737	2359049	+	AT2TE10880	ATCOPIA4	LTR/Copia
2	1792480	1793634	-	AT2TE08265	ATREP8	RC/Helitron
2	14492957	14492976	+	AT2TE64205	ATTIRX1A	DNA
2	6805102	6805412	-	AT2TE27765	ATLINE1_3A	LINE/L1
2	5807652	5807813	-	AT2TE23660	ATGP1	LTR/Gypsy
2	11948632	11948942	-	AT2TE52000	ATREP15	RC/Helitron
2	12320222	12320534	+	AT2TE53730	ATREP4	RC/Helitron
2	2867963	2868063	+	AT2TE12525	HELITRONY3	RC/Helitron
2	4294013	4294325	+	AT2TE18025	ATLINE1_6	LINE/L1
2	6479101	6479413	+	AT2TE26480	TA11	LINE/L1
2	6527043	6528197	-	AT2TE26685	ATHILA4A	LTR/Gypsy
2	1076416	1076727	-	AT2TE04825	ATREP5	RC/Helitron
2	15847026	15847339	+	AT2TE70875	ATREP5	RC/Helitron
2	340231	340543	-	AT2TE01420	ATGP2N	LTR/Gypsy
2	11373154	11374305	-	AT2TE49190	ATREP3	RC/Helitron
2	2838795	2841583	+	AT2TE12450	ATHILA4C	LTR/Gypsy
2	2101051	2101414	-	AT2TE09600	ATREP12	RC/Helitron
2	14108788	14109939	-	AT2TE62350	ATREP10D	RC/Helitron
2	3740944	3742095	-	AT2TE16215	ATHILA4C	LTR/Gypsy
2	5416974	5418128	+	AT2TE21940	ATREP10D	RC/Helitron
2	11100068	11101221	-	AT2TE47890	HELITRONY1E	RC/Helitron
2	6903698	6904011	+	AT2TE28125	HELITRONY3	RC/Helitron
2	6900802	6900958	-	AT2TE28105	ATREP3	RC/Helitron
2	4835620	4835933	+	AT2TE20055	VANDAL14	DNA/MuDR
2	10637343	10637421	-	AT2TE45595	HELITRONY1B	RC/Helitron
2	7616380	7616686	+	AT2TE31350	HELITRONY1D	RC/Helitron
2	4357343	4358519	-	AT2TE18330	ATHILA	LTR/Gypsy
2	8530189	8531377	+	AT2TE35695	ATREP10D	RC/Helitron
2	6103712	6104008	-	AT2TE24840	ATLINE1_5	LINE/L1
2	3036102	3036399	-	AT2TE13215	VANDAL4	DNA/MuDR
2	7987785	7988064	-	AT2TE33145	ATHATN1	DNA/HAT
2	10749223	10750409	-	AT2TE46130	HELITRONY3	RC/Helitron
2	9437930	9438226	-	AT2TE40110	HELITRON4	RC/Helitron
2	7581422	7584152	+	AT2TE31215	VANDAL2N1	DNA/MuDR
2	6837289	6843328	+	AT2TE27870	ATCOPIA37	LTR/Copia
2	1456772	1457070	+	AT2TE06740	ATREP10B	RC/Helitron
2	4610349	4610646	-	AT2TE19105	VANDAL5	DNA/MuDR
2	4186081	4188815	-	AT2TE17660	ATHILA	LTR/Gypsy
2	2057979	2058044	-	AT2TE09390	HELITRONY1A	RC/Helitron
2	5778902	5780089	+	AT2TE23505	ATGP1	LTR/Gypsy
2	4048503	4049687	-	AT2TE17125	HELITRONY1B	RC/Helitron
2	4997164	4997464	+	AT2TE20475	ATREP5	RC/Helitron
2	3342505	3342805	+	AT2TE14490	ATCOPIA76	LTR/Copia
2	5021455	5021753	-	AT2TE20625	HELITRONY2	RC/Helitron
2	3234189	3234485	-	AT2TE13965	HELITRON2	RC/Helitron
2	6737880	6738178	-	AT2TE27525	ATTIRX1A	DNA
2	7299974	7300022	-	AT2TE29770	BRODYAGA2	DNA/MuDR
2	3075735	3078570	-	AT2TE13350	ATHILA	LTR/Gypsy
2	7944814	7946001	+	AT2TE32950	ATREP15	RC/Helitron
2	7761504	7761770	-	AT2TE32045	ATTIRTA1	DNA/Tc1
2	4274214	4275401	+	AT2TE17980	HELITRONY1E	RC/Helitron
2	10507373	10508559	+	AT2TE45105	SIMPLEHAT1	DNA/HAT
2	4997143	4997163	+	AT2TE20470	ATREP5	RC/Helitron
2	8165879	8166175	-	AT2TE33940	ATREP10D	RC/Helitron
2	2685674	2688359	+	AT2TE11930	VANDAL1	DNA/MuDR
2	7678679	7678723	+	AT2TE31655	BRODYAGA2	DNA/MuDR
2	1599600	1600791	-	AT2TE07380	ATLINE1_4	LINE/L1
2	7070961	7072149	+	AT2TE28765	ATREP10D	RC/Helitron
2	9330501	9330797	+	AT2TE39600	ATSINE4	SINE
2	5138594	5139791	+	AT2TE21060	ATHILA4B_LTR	LTR/Gypsy
2	5815249	5815361	+	AT2TE23680	VANDAL2N1	DNA/MuDR
2	5032581	5033778	+	AT2TE20685	ATHILA4	LTR/Gypsy
2	1757220	1757633	+	AT2TE08120	VANDAL7	DNA/MuDR
2	5798251	5798545	-	AT2TE23555	ATDNAI27T9A	DNA/MuDR
2	17205478	17205773	-	AT2TE77550	HELITRONY3	RC/Helitron
2	11655445	11656674	+	AT2TE50630	ATCOPIA71	LTR/Copia
2	12832907	12833204	+	AT2TE56130	ATREP4	RC/Helitron
2	252653	252690	-	AT2TE01020	ATSINE4	SINE
2	10704364	10705554	+	AT2TE45910	ATREP10D	RC/Helitron
2	2818660	2822102	+	AT2TE12390	ATENSPM2	DNA/En-Spm
2	5313190	5313260	+	AT2TE21615	ATREP10D	RC/Helitron
2	9432663	9433854	+	AT2TE40090	ATREP1	RC/Helitron
2	5883696	5883767	-	AT2TE23950	ATHILA4A	LTR/Gypsy
2	1093191	1093244	+	AT2TE04920	ATREP4	RC/Helitron
2	9759125	9759422	+	AT2TE41680	ATREP19	DNA
2	1346332	1346627	-	AT2TE06130	ATN9_1	DNA/MuDR
2	10070066	10071017	-	AT2TE43100	ATREP1	RC/Helitron
2	9235006	9235036	-	AT2TE39115	ATDNA2T9C	DNA/MuDR
2	7923591	7923895	-	AT2TE32840	ATREP10B	RC/Helitron
2	8268806	8269105	-	AT2TE34405	DT1	DNA/Mariner
2	7959807	7961561	+	AT2TE33015	ATREP3	RC/Helitron
2	510653	511831	-	AT2TE02190	HELITRONY1E	RC/Helitron
2	2464622	2465239	+	AT2TE11225	ATHILA4	LTR/Gypsy
2	2462890	2463440	+	AT2TE11215	ATHILA4	LTR/Gypsy
2	5982004	5984954	-	AT2TE24370	ATIS112A	DNA/Harbinger
2	10652020	10653199	-	AT2TE45665	META1	LTR/Copia
2	4049813	4050117	+	AT2TE17140	ATREP10D	RC/Helitron
2	7410388	7410692	+	AT2TE30360	ATREP1	RC/Helitron
2	2463441	2464621	-	AT2TE11220	ATHILA4D_LTR	LTR/Gypsy
2	5683814	5684118	+	AT2TE22980	ATREP10B	RC/Helitron
2	4525972	4535960	+	AT2TE18920	VANDAL3	DNA/MuDR
2	11206359	11207538	+	AT2TE48420	HELITRONY3	RC/Helitron
2	15288618	15288920	-	AT2TE68105	VANDAL17	DNA/MuDR
2	12858319	12858464	+	AT2TE56255	BRODYAGA2	DNA/MuDR
2	1484260	1485438	+	AT2TE06880	ATREP11	RC/Helitron
2	4185505	4185811	+	AT2TE17650	ATHILA	LTR/Gypsy
